sentiment,a,b,c,user,tweet
4,1559611673,Sun Apr 19 11:35:43 PDT 2009,NO_QUERY,mari_dl,"@ddlovato i'm downloading your cd,wow,you have such a beatiful voice,and i loved your songs "
4,1559611682,Sun Apr 19 11:35:42 PDT 2009,NO_QUERY,Caitlinluvsyou,@petewentz I'm a sagittarius and I'd like a suprise 
4,1559611712,Sun Apr 19 11:35:42 PDT 2009,NO_QUERY,wilsoke,@GMan67 Welcome to my realm! How did you get here? 
4,1559611728,Sun Apr 19 11:35:43 PDT 2009,NO_QUERY,karenpatacsil,is at game one of the lakers vs jazz! 
4,1559611740,Sun Apr 19 11:35:42 PDT 2009,NO_QUERY,lovesgreyboy,@Nicolaarthur aww  at least ul have lovely goodies to take ur mind off it and then to eat them again to take ur mind off it  hehe xx
4,1559611763,Sun Apr 19 11:35:42 PDT 2009,NO_QUERY,offset_shawtyy,fina cut da cellie back on..n c who all dun texd me..den hit up da frenz &amp;&amp; c wat it iz fa 2 dayy 
4,1559611794,Sun Apr 19 11:35:44 PDT 2009,NO_QUERY,nicolewilson,@jhenry47 you are?!?!  so funnnn! wish i could help. 
4,1559611802,Sun Apr 19 11:35:43 PDT 2009,NO_QUERY,alexsunshineee,I love japanese steakhouses! The cooker guy is my hero and he should run for president. He shares my dislike for obama. 
4,1559611813,Sun Apr 19 11:35:43 PDT 2009,NO_QUERY,kasey79,"@sweetchelle43 Tell them girl  I know that they are totally kidding, I guess others just like to read more into it than there really is."
4,1559611849,Sun Apr 19 11:35:43 PDT 2009,NO_QUERY,grapedrink,FYI .... I shut off my device updates for the weekend.  I need a Twitter vacation again.  
4,1559611896,Sun Apr 19 11:35:45 PDT 2009,NO_QUERY,sherriberri12,Trying to make sense of all the odd dreams I just had! Still halfway asleep... yaaaawn.... 
4,1559611941,Sun Apr 19 11:35:44 PDT 2009,NO_QUERY,shelleyyoung,"another busy, happy day of cleaning and creating!  "
4,1559611999,Sun Apr 19 11:35:45 PDT 2009,NO_QUERY,gidiglondi,It is going to be insanely hot in Sacramento today!  Its pool time 
4,1559612011,Sun Apr 19 11:35:46 PDT 2009,NO_QUERY,Cassiekins,@KatieSmiles131 let's aim for a weekend! 
4,1559612026,Sun Apr 19 11:35:46 PDT 2009,NO_QUERY,RoCiopd,@ddlovato What such by Spain?DO YOU LIKE SPAIN?? I AM FROM SPAIN 
4,1559612039,Sun Apr 19 11:35:45 PDT 2009,NO_QUERY,singingwhoa,kaelee and courtney day was a total sucess! 
4,1559612074,Sun Apr 19 11:35:46 PDT 2009,NO_QUERY,BethanyinFL,"@FoxWhisperer Yep! Thanks, J "
4,1559612135,Sun Apr 19 11:35:46 PDT 2009,NO_QUERY,SWEETDVL27,@jerseygirl4u i think u should bring some in for me tom for lunch.. since im too lazy to drive there 
4,1559612193,Sun Apr 19 11:35:47 PDT 2009,NO_QUERY,Dogbook,Tisza is happy that big ol' coyote didn't git me -- thanks daddy  http://apps.facebook.com/dogbook/profile/view/6226323
4,1559612254,Sun Apr 19 11:35:47 PDT 2009,NO_QUERY,ThatGirlPro,good morning 
4,1559612297,Sun Apr 19 11:35:49 PDT 2009,NO_QUERY,juelzdesignz,@LBeezySOD aww thanxx 
4,1559612300,Sun Apr 19 11:35:49 PDT 2009,NO_QUERY,bobbynash,"@GregCarter True, but since I have a lot more prose than comics these days it might be perfect for me since I'm now free that weekend. "
4,1559612345,Sun Apr 19 11:35:49 PDT 2009,NO_QUERY,ElizabethJoan,@Winky_Cutto I have that many? Haha. 
4,1559612366,Sun Apr 19 11:35:48 PDT 2009,NO_QUERY,babygirlisflyyy,Just messing around and learning how to use twitter. This is kinda fun 
4,1559612415,Sun Apr 19 11:35:49 PDT 2009,NO_QUERY,__missb,@HoopinisPassion because it sucks... obviously! 
4,1559612460,Sun Apr 19 11:35:51 PDT 2009,NO_QUERY,YRMV,Eating a lovely roast chicken dinner! 
4,1559612472,Sun Apr 19 11:35:51 PDT 2009,NO_QUERY,ohsnaps13,just got done dying my hairrrr..at home chillin wit my sis 
4,1559612530,Sun Apr 19 11:35:50 PDT 2009,NO_QUERY,jamesErrington,Me  and the boy have been sent downstairs while the girls prepare for my Birthday tomorrow 
4,1559612551,Sun Apr 19 11:35:50 PDT 2009,NO_QUERY,shaneosaurusrex,"@MaxGeiger Haha, sicklee. Jealous of your job, btw.  "
4,1559612573,Sun Apr 19 11:35:50 PDT 2009,NO_QUERY,cappypopp,"FINISHED A #BOOK CHAPTER. sorry, yelling. But man that felt good. Until the #editor sees it and I have to rewrite the whole thing. "
4,1559612586,Sun Apr 19 11:35:51 PDT 2009,NO_QUERY,rianmaxx,is But I Don't Feel Like Dancin!!!.................... such a good song 
4,1559612596,Sun Apr 19 11:35:51 PDT 2009,NO_QUERY,KateEdge,"Just finished tanning, it is soooo hot outside! Now im about to source it up and eat some lunch "
4,1559612634,Sun Apr 19 11:35:52 PDT 2009,NO_QUERY,karenstrunks,'after' pics of aubergine bake @cookeryclub http://twitpic.com/3lwq8 http://twitpic.com/3lwqn Time to NOM!  #cookingwithtwitter
4,1559612641,Sun Apr 19 11:35:51 PDT 2009,NO_QUERY,KaylieFinneran,"@OfficialTL Taylor, I wanted to wish you Good Luck with New Moon, soo much stuff for your character in this film/book! Your a great Jacob "
4,1559612659,Sun Apr 19 11:35:52 PDT 2009,NO_QUERY,lzadzilka,Enjoying the Beautiful Sunshine today 
4,1559612664,Sun Apr 19 11:35:53 PDT 2009,NO_QUERY,reneith,I am such a dork sometimes...meh... 
4,1559612673,Sun Apr 19 11:35:53 PDT 2009,NO_QUERY,Lorss,is tweeting for the first time  and is watching music channels 
4,1559612703,Sun Apr 19 11:35:52 PDT 2009,NO_QUERY,DaniellePortier,Dear twitter - please stop distrating me from my motion graphics project - danielle. p.s. please forward this message to facebook. thanks 
4,1559612704,Sun Apr 19 11:35:52 PDT 2009,NO_QUERY,jeffcthomefan,@paigechaos Sounds fun! Good luck with it.  &lt;3
4,1559612717,Sun Apr 19 11:35:52 PDT 2009,NO_QUERY,lucyluu_,http://twitpic.com/3lwrx - my sister did that for me 
4,1559612727,Sun Apr 19 11:35:53 PDT 2009,NO_QUERY,FutureP,@MollieOfficial me 2 
4,1559612728,Sun Apr 19 11:35:52 PDT 2009,NO_QUERY,mammaboyluver,babysitting and were locked out of the house 
4,1559612758,Sun Apr 19 11:35:52 PDT 2009,NO_QUERY,SirwLove,@unitystudios this makes me smile 
4,1559612822,Sun Apr 19 11:35:54 PDT 2009,NO_QUERY,lildorkette,"@taylorswift13 You are a legend! I cant get enough of your music, it rocks!!! I &lt;3 invisible and Should've said no  Well i love them all!"
4,1559612828,Sun Apr 19 11:35:53 PDT 2009,NO_QUERY,colingalbraith,@marksvoice Just saw your wee sing-song from last night after I logged off - nice one! 
4,1559612835,Sun Apr 19 11:35:53 PDT 2009,NO_QUERY,ellasayshi,"@WhyIsMyNameDave what is the frikkin point, unless they never tweet then i guess you'd unfollow, but i always tweet "
4,1559612836,Sun Apr 19 11:35:53 PDT 2009,NO_QUERY,dechinaman,Thinks Ethan should be the narrator for Tim the Tiny Horse 
4,1559612843,Sun Apr 19 11:35:55 PDT 2009,NO_QUERY,AlisGator,@alisnutter Have a good time trace and dina  i thought u did this ages ago have fun.
4,1559612874,Sun Apr 19 11:35:53 PDT 2009,NO_QUERY,beekcake6,is home from camping with some amazing people  hopefully getting some organization done today 
4,1559612881,Sun Apr 19 11:35:55 PDT 2009,NO_QUERY,mnrmg,@jonathanrussell I hate long car rides! especially if I'm at the wheel 
4,1559612890,Sun Apr 19 11:35:55 PDT 2009,NO_QUERY,supernaani,estou me familiarizando com o twitter.  twitter 10 x 0 Nani /??
4,1559612897,Sun Apr 19 11:35:56 PDT 2009,NO_QUERY,rebeltex,"@YoungCoviel i'm with you, i think it's the next big thing "
4,1559612912,Sun Apr 19 11:35:56 PDT 2009,NO_QUERY,BabyFratelliP,"have you ever seen film Being John Malkovich It?? really weird, but THAT?? the way I love... cant wait to start it "
4,1559612924,Sun Apr 19 11:35:54 PDT 2009,NO_QUERY,cheersforshan4,thinks twitter is a little boring 
4,1559612986,Sun Apr 19 11:35:56 PDT 2009,NO_QUERY,swimparallel,"@smashz Sadly, no residence to exchange. My lease expires April 30, so then I'm traveling and coming home to crash on friends' couches. "
4,1559612998,Sun Apr 19 11:35:55 PDT 2009,NO_QUERY,MBartloff,"@MaryCunningham  Mary, I will send my blog with foto later on this evening. Still waiting for the turtle doves  to pose for me "
4,1559613119,Sun Apr 19 11:35:56 PDT 2009,NO_QUERY,AnAlliteration,@KittyKatKards and @inkihandmade - thanks for the congrats! I have been blessed 
4,1559613196,Sun Apr 19 11:35:56 PDT 2009,NO_QUERY,jillmyles,@cjredwine @vg_ford Very soothing and unobtrusive to write to. I like it. 
4,1559613311,Sun Apr 19 11:35:59 PDT 2009,NO_QUERY,Marsdelight,@ddlovato its even mote beautifull in bilbao rather that in madrid 
4,1559613314,Sun Apr 19 11:35:57 PDT 2009,NO_QUERY,4_idiots,@Tray_Sea Cann't be to rude as we are in a public place 
4,1559613336,Sun Apr 19 11:35:59 PDT 2009,NO_QUERY,bigmadkev,@marcos_placona Install CF instead lol  sorry had to say it didn't I lol
4,1559613393,Sun Apr 19 11:35:58 PDT 2009,NO_QUERY,jessicalim,I am HUNGRY. I ate like a really hungry man yesterday. 
4,1559613450,Sun Apr 19 11:35:59 PDT 2009,NO_QUERY,DisabilityTips,@formerexaminer Drat! You beat me to the SSI garnishment issue.  I have an upcoming post on this. But yours is a great article!
4,1559613459,Sun Apr 19 11:36:01 PDT 2009,NO_QUERY,_Maluh_,@ddlovato What you think about it? We need know if you could go to the party  It'll be PRETTY AMAZING!
4,1559613517,Sun Apr 19 11:36:01 PDT 2009,NO_QUERY,Hyena,@locaoimh thank you. So how are you comfortable with your intelligence? it was not rhetoric only! 
4,1559613526,Sun Apr 19 11:36:01 PDT 2009,NO_QUERY,fortherestless,Playing with Garageband 
4,1559613538,Sun Apr 19 11:36:00 PDT 2009,NO_QUERY,PJ_Tweets,@twitzap - thank you again for the favorites button!  I figued I should thank you as often as I complanied 
4,1559613573,Sun Apr 19 11:36:00 PDT 2009,NO_QUERY,jonaslovatofanx,@ddlovato I LOVEEE YOUUU (: i will die &amp; come back to life if you reply to me 
4,1559613589,Sun Apr 19 11:36:00 PDT 2009,NO_QUERY,Mick2796,Blah. Got phone back ;] Text  440-749-7014  [:
4,1559642102,Sun Apr 19 11:40:31 PDT 2009,NO_QUERY,cassythebandit,@adventuredaily you should have another one.  yyyeeeeeaaahhh
4,1559642140,Sun Apr 19 11:40:30 PDT 2009,NO_QUERY,PriteeShay,happy sunday people!! enjoy it and go out and do something nice for someone today!! 
4,1559642154,Sun Apr 19 11:40:30 PDT 2009,NO_QUERY,colocelt,Alright I am armed and headed to the range  see you all in a bit! 
4,1559642171,Sun Apr 19 11:40:30 PDT 2009,NO_QUERY,brandi_vball,@ddlovato in canada? i saw all of selenas updates. umm well i was wondering which one was the real selena. thanks! 
4,1559642238,Sun Apr 19 11:40:30 PDT 2009,NO_QUERY,dcharrison,"??I love all sorts of weather. Today, though, is the perfect sunny day: soft, cool breeze and now smog. Just like sunny days should be. "
4,1559642243,Sun Apr 19 11:40:32 PDT 2009,NO_QUERY,audreywilles,I feel like i'm in ireland right now 
4,1559642338,Sun Apr 19 11:40:32 PDT 2009,NO_QUERY,lissdexia,Home from work. Making food and in the shower. Skills right there. 
4,1559642345,Sun Apr 19 11:40:31 PDT 2009,NO_QUERY,missdestructo,@murphster47 ha ha... it's my theme song! 
4,1559642449,Sun Apr 19 11:40:33 PDT 2009,NO_QUERY,DNACowboy,@lennytoups Then take the day to RELAX!  Let's be lazy together! 
4,1559642465,Sun Apr 19 11:40:32 PDT 2009,NO_QUERY,solipsistic,@bllix It's funny because it's true 
4,1559642488,Sun Apr 19 11:40:32 PDT 2009,NO_QUERY,chaz81,@dannywood Wish I was there but I shouldn't feel bad it was sunny in bonny Scotland today  life is good
4,1559642489,Sun Apr 19 11:40:33 PDT 2009,NO_QUERY,ngianella,@aSLi86 its Ash!! helloooo there  hope all is well!
4,1559642542,Sun Apr 19 11:40:32 PDT 2009,NO_QUERY,Alissakins,watching hp and the prisoner of azkaban haha 
4,1559642546,Sun Apr 19 11:40:32 PDT 2009,NO_QUERY,ArjangNorai,@kirstiekalamity  ohhh prom dress iz gewd  
4,1559642589,Sun Apr 19 11:40:33 PDT 2009,NO_QUERY,andreas_luebeck,@hotforwords http://twitpic.com/3ltbi - A very nice easter bunny  In german &quot;Osterhase&quot;... Happy Easter to you and your family....
4,1559642661,Sun Apr 19 11:40:35 PDT 2009,NO_QUERY,LindaEskin,@Dennis9295 Thank you. 
4,1559642669,Sun Apr 19 11:40:34 PDT 2009,NO_QUERY,flyingkittans,"Camping was fun, imagine that "
4,1559642684,Sun Apr 19 11:40:34 PDT 2009,NO_QUERY,MizG,@loris_sl hello! i am sipping on a kronenbourg 1664 and writing; i hope you are having a lovely day. salute! 
4,1559642709,Sun Apr 19 11:40:34 PDT 2009,NO_QUERY,DublinSpire,@fergiesilva Great view! 
4,1559642723,Sun Apr 19 11:40:34 PDT 2009,NO_QUERY,BAMboozledTiff,@xMrsEfron it was amazing!  have you seen it yet?
4,1559642732,Sun Apr 19 11:40:36 PDT 2009,NO_QUERY,ShanzC,"Cleaning the kitchen, so no need to go to the gym today  But my kitchen does smell like Apples and Pears! *sniff* Mmmm..."
4,1559642761,Sun Apr 19 11:40:36 PDT 2009,NO_QUERY,retorta,@misslazarou  est?? em stormy mood ? sunday blues ?
4,1559642964,Sun Apr 19 11:40:37 PDT 2009,NO_QUERY,Bruun1992,is loving Jip so so so so SOOO much! 
4,1559643016,Sun Apr 19 11:40:39 PDT 2009,NO_QUERY,Matador74,Off to the hospital for the last time 
4,1559643029,Sun Apr 19 11:40:39 PDT 2009,NO_QUERY,chobson,"@shreenas Oh man, I'd love to visit Chicago. Once I secure a job, hit me up again, I'll be your travel buddy. "
4,1559643205,Sun Apr 19 11:40:40 PDT 2009,NO_QUERY,VeexVenom,@_xotashhh It's up naooo.  I CAN'T WAIT FOR MORE GROWING PAINS. &lt;3
4,1559643206,Sun Apr 19 11:40:40 PDT 2009,NO_QUERY,ericsvonk,"Beautiful day in Sothern California. A day to relax?  Sigh... No, a long to-do list. Anyone want to come over and help "
4,1559643254,Sun Apr 19 11:40:39 PDT 2009,NO_QUERY,lindieface,"@laurnabee You are thin, you dolt. "
4,1559643258,Sun Apr 19 11:40:39 PDT 2009,NO_QUERY,katiebug2495,watching Storm Stories; haha! 
4,1559643279,Sun Apr 19 11:40:39 PDT 2009,NO_QUERY,bildeaux,@csharpe what no reds? 
4,1559643386,Sun Apr 19 11:40:42 PDT 2009,NO_QUERY,isabellajenney,britney spears has become a fan of mine. she is following me on this thing. haha go me! 
4,1559643517,Sun Apr 19 11:40:44 PDT 2009,NO_QUERY,spiderogumi_,well chuffed with herself for surprising Flynnmiester with balloons and presents 
4,1559643518,Sun Apr 19 11:40:44 PDT 2009,NO_QUERY,erinmusicluver,http://tinyurl.com/crmyal watch it... now 
4,1559643550,Sun Apr 19 11:40:42 PDT 2009,NO_QUERY,redrobinrockn,"@fecklessan0n  Glad u liked the Doors Raymond, one of my FAVS! "
4,1559643591,Sun Apr 19 11:40:45 PDT 2009,NO_QUERY,xokrissyxo33,@BoAndHope as long as theyyy stay together!!! 
4,1559643612,Sun Apr 19 11:40:45 PDT 2009,NO_QUERY,hermosa_luna,@mrskutcher others should love themselves as well. Ok enough with my so called ranting just wanted to express myself.  have a great day
4,1559643640,Sun Apr 19 11:40:44 PDT 2009,NO_QUERY,elleleah1,gauges+mom=stupidity. blahblah. AMAZING night with my bug a bear  rainy days are the reasons naps were invented.  night
4,1559643679,Sun Apr 19 11:40:45 PDT 2009,NO_QUERY,siatabiri,"@gwen17 haha, you're welcome "
4,1559643693,Sun Apr 19 11:40:45 PDT 2009,NO_QUERY,kellylipprand,Finally saw the movie Knowing - it was great 
4,1559643776,Sun Apr 19 11:40:46 PDT 2009,NO_QUERY,wolfpackbask13,O wow ok well thats great for him? Lol btw i have a prom date now!! 
4,1559643785,Sun Apr 19 11:40:45 PDT 2009,NO_QUERY,miamishyner,"@LebenOjanen Concentrate on the fun, let the failure go.  How's things? You've been quiet."
4,1559643787,Sun Apr 19 11:40:46 PDT 2009,NO_QUERY,adreeanna,"@bgsmilestoo The only skill required for a grilled cheese sandwich is not burning it. But if you did burn it, you probably shouldnt cook. "
4,1559643794,Sun Apr 19 11:40:46 PDT 2009,NO_QUERY,deanus,@loris_sl thanks Laura  That wine I had the other night was not very good at all. It's about time I treated myself to a nice one.
4,1559643816,Sun Apr 19 11:40:45 PDT 2009,NO_QUERY,andr3,"@bpedro it's not a question of which one is better. we just use all, combined. just like capt. planet!  lol"
4,1559643828,Sun Apr 19 11:40:47 PDT 2009,NO_QUERY,Eiresangel,"I'm wondering why I'm craving chinese food, possibly it's the effects of the Cornona I had last nyt!!! "
4,1559643940,Sun Apr 19 11:40:47 PDT 2009,NO_QUERY,sparkle193,yay 14 follows!! 
4,1559643941,Sun Apr 19 11:40:46 PDT 2009,NO_QUERY,walden_beholden,@MYRZ yes pollytion has an effect but it is not the major cause. see my previous posts for explanation 
4,1559643984,Sun Apr 19 11:40:47 PDT 2009,NO_QUERY,alzeee,@imhassan Thanks alaat man.. 
4,1559644021,Sun Apr 19 11:40:45 PDT 2009,NO_QUERY,nandafreire27,Good Sunday 
4,1559644028,Sun Apr 19 11:40:47 PDT 2009,NO_QUERY,DanWarp,@pink_flamingo09 - Do you REALLy want me to tell you WHOSE room? Shouldn't we let this be a surprise? 
4,1559644066,Sun Apr 19 11:40:47 PDT 2009,NO_QUERY,sing2me,"Great day to be lazy...reading in my PJs, watching the rain, making cookies, all with my favorite person in the world "
4,1559644084,Sun Apr 19 11:40:49 PDT 2009,NO_QUERY,sweetascAndie16,doing chem hw while listening to TH 
4,1559644135,Sun Apr 19 11:40:49 PDT 2009,NO_QUERY,warza,@loudmouthman It does but that doesn't matter. Not the first time that mistake has been made 
4,1559644213,Sun Apr 19 11:40:50 PDT 2009,NO_QUERY,michaelmapes,@kate_lyn and St. Cloud's does not 
4,1559644224,Sun Apr 19 11:40:50 PDT 2009,NO_QUERY,christineoh,@itsmonique i am 
4,1559644229,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,echong112,"@mcuban go mavs, i have the spurs "
4,1559644243,Sun Apr 19 11:40:49 PDT 2009,NO_QUERY,soniagomez,Shopping on @SuddenlyDarling 
4,1559644256,Sun Apr 19 11:40:50 PDT 2009,NO_QUERY,Helixer,The North Carolina Museum of Art! 
4,1559644290,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,rainybunchies,thinks its about time she started her homework...and is looking forward to tomorrow hence the inset day 
4,1559644292,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,KDA527,@canthelpmyself Let's co-write music tonight!!!!!! 
4,1559644300,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,kaatiee_xox,"@ddlovato im sooooo jealous i wanna be anywhere but here right now haha, "
4,1559644303,Sun Apr 19 11:40:49 PDT 2009,NO_QUERY,glasswentsmash,"@tommcfly hey, u can take me flying whenever u want to!  i'll be waiting Tom! hahaha luv ya"
4,1559644312,Sun Apr 19 11:40:49 PDT 2009,NO_QUERY,DrWhoPrincessx,Im now online 
4,1559644321,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,rachael2012,@ludajuice play splash waterfalls or what's your fantasy.  and i'm not just saying that.
4,1559644333,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,ea59,"was at the party last night after 6music...... great fun, just pissed off the next door,then the cops came.... "
4,1559644434,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,talkradiodebate,Off to take my daughter to her first social event with her high school &quot;big sister&quot;.    
4,1559644459,Sun Apr 19 11:40:52 PDT 2009,NO_QUERY,chrisjbrandon,@KeviKev it's hard to love a sport &amp; not just follow 1 team. But maybe that's exactly what u have done. Just as long as u have fun my man 
4,1559644467,Sun Apr 19 11:40:51 PDT 2009,NO_QUERY,lucy94,Is happy with her piece of art 
4,1559644550,Sun Apr 19 11:40:53 PDT 2009,NO_QUERY,Browwneyedgirl,watching tv  sunday evenings suck!!
4,1559644565,Sun Apr 19 11:40:52 PDT 2009,NO_QUERY,divyasweet2001,is having a blast meeting friends and family 
4,1559644746,Sun Apr 19 11:40:53 PDT 2009,NO_QUERY,karezzz,@obviouslyness loved last night  so much fun!
4,1559644794,Sun Apr 19 11:40:56 PDT 2009,NO_QUERY,LegitShannon,Spending the day with shmanderz. Yes i'm calling you that. And since you don't have twitter you have no say.  mwahahahaha
4,1559644829,Sun Apr 19 11:40:56 PDT 2009,NO_QUERY,Phiea,@Britney Spears thanks for following me... THE BEST DAY OF MY LIFE!! 
4,1559644833,Sun Apr 19 11:40:56 PDT 2009,NO_QUERY,TiffanyJade09,wants to go to the beach 
4,1559644845,Sun Apr 19 11:40:56 PDT 2009,NO_QUERY,keithmccormick,@Sasberrie oh holy shit it's good right?! I've been addicted to that for ages. sex for the mouth I like to call it!  lol
4,1559644856,Sun Apr 19 11:40:54 PDT 2009,NO_QUERY,sbullen2009,Havin a BBQ for supper! 
4,1559644881,Sun Apr 19 11:40:56 PDT 2009,NO_QUERY,jeneabo,@brittanyboren that was so random to see you there last night. you walk in and WOAH! haha. it was a pleasant surprise however. 
4,1559644960,Sun Apr 19 11:40:57 PDT 2009,NO_QUERY,italyinsf,"@JoyOfDesserts te one on Campbell ave- my favorite, I have to say.... "
4,1559644964,Sun Apr 19 11:40:56 PDT 2009,NO_QUERY,Saxsinger,@davidrisley you are a busy busy guy  I'm happy to be in your acquaintence.. I think you're a pretty great guy 
4,1559645063,Sun Apr 19 11:40:56 PDT 2009,NO_QUERY,sueissilly,"@bjacaruso lol... no, I wasn't in bed... I've been enjoying this absolutely gorgeous weather! "
4,1559645084,Sun Apr 19 11:40:59 PDT 2009,NO_QUERY,jossyy,@ddlovato you should come to sweden! you have alot of fans here 
4,1559645190,Sun Apr 19 11:40:58 PDT 2009,NO_QUERY,patylovesmcfly,was a good day  hope the day tomorrow want be the same 
4,1559645196,Sun Apr 19 11:40:58 PDT 2009,NO_QUERY,kantstopkaren,"aww, poor bro :/ faulty bus engines XD another filipino event "
4,1559645234,Sun Apr 19 11:41:00 PDT 2009,NO_QUERY,AshleyMWoods,Tanning by the pool 
4,1559645249,Sun Apr 19 11:41:00 PDT 2009,NO_QUERY,liveabiglife,@stewartcutler  was a weird match - like CL last year - a case who who do you want to lose more rather than who do you want to win most 
4,1559645338,Sun Apr 19 11:40:59 PDT 2009,NO_QUERY,caboj,@constantknot ya ok 
4,1559645359,Sun Apr 19 11:40:59 PDT 2009,NO_QUERY,rosieeejones,"i wanted to buy some clothes, but i am OFFICAILLY SAVING for mcfly  TOO EXCITED NOW. WHO'S WITH MEEEEEEEEE?"
4,1559645397,Sun Apr 19 11:41:00 PDT 2009,NO_QUERY,_carolinee,having a dexter marathon in my bed &amp; drinking iced jasmine teaaaa 
4,1559645398,Sun Apr 19 11:41:00 PDT 2009,NO_QUERY,GuitarnRecovery,"@joethemusician Thank you,  Have a great day, Love you.  I'm going to take a nap with Mom,, maybe even sleep.  "
4,1559645513,Sun Apr 19 11:41:01 PDT 2009,NO_QUERY,alzeee,@jadoon88 Thankyou 
4,1559645543,Sun Apr 19 11:41:02 PDT 2009,NO_QUERY,myamya21,checking out perez hilton .com i love celeb gossip 
4,1559645552,Sun Apr 19 11:41:01 PDT 2009,NO_QUERY,passionateartis,hello #new followers 
4,1559645578,Sun Apr 19 11:41:01 PDT 2009,NO_QUERY,Deej24,@siriuslyheather i'm prolly gonna rock dresses all summer b/c they're the only thing that fits right now. and they show off my boobs 
4,1559674973,Sun Apr 19 11:45:37 PDT 2009,NO_QUERY,MolzyBob,Just washed my hair its nice and shiny now! Sparkle Sparkle 
4,1559674978,Sun Apr 19 11:45:37 PDT 2009,NO_QUERY,twototango,@JanVanRyswyck You're just jealous because I'm going to be all rich and famous! 
4,1559674999,Sun Apr 19 11:45:39 PDT 2009,NO_QUERY,AtlantianStar,"#ASOT400 PLEASE WORLD! NEVER STOP TRANCE! As long as trance exists, I can be happy  without would be my Death"
4,1559675006,Sun Apr 19 11:45:39 PDT 2009,NO_QUERY,RachMillhauser,Just sent in my JONAS Essay! (Hope i win)  Now going to get ready for acting school!
4,1559675016,Sun Apr 19 11:45:39 PDT 2009,NO_QUERY,richardkiefer,@ardenkaywin Like the radio show. But I think it's hard to create anything really organic without real instruments. At least for me. 
4,1559675027,Sun Apr 19 11:45:38 PDT 2009,NO_QUERY,FeinX,"Twisted Sister ??I Wanna Rock [ok i admit im dated n old, still wanna rock though]  ? http://blip.fm/~4ldev"
4,1559675032,Sun Apr 19 11:45:39 PDT 2009,NO_QUERY,MattDrManhattan,Now has over 24 gigs of music 
4,1559675051,Sun Apr 19 11:45:38 PDT 2009,NO_QUERY,kiwiilove,"@Shanmariie me too. xD i'm finishing breaking dawn, feel proud.  sunshine, i wish i could meet you.&lt;3"
4,1559675073,Sun Apr 19 11:45:40 PDT 2009,NO_QUERY,cnrookstool,Nah. Acoustic drums 
4,1559675093,Sun Apr 19 11:45:39 PDT 2009,NO_QUERY,MichDdot,"Twisted Sister ??I Wanna Rock [ok i admit im dated n old, still wanna rock though]  ? http://blip.fm/~4ldev"
4,1559675148,Sun Apr 19 11:45:40 PDT 2009,NO_QUERY,emiletsdance,"Ohai, i'm home  &lt;3 going on computer and Skype in about 15 minutes. x"
4,1559675168,Sun Apr 19 11:45:41 PDT 2009,NO_QUERY,tranquilized09,@InTheDark33 hey hun nice try 
4,1559675183,Sun Apr 19 11:45:39 PDT 2009,NO_QUERY,nadinemullin,"rise n shine everyone, its a new day "
4,1559675204,Sun Apr 19 11:45:41 PDT 2009,NO_QUERY,rshox,@Ryoou The boots are freaking great. 
4,1559675212,Sun Apr 19 11:45:39 PDT 2009,NO_QUERY,Forevernalways,saw 17 again  i need to learn elf now haha
4,1559675272,Sun Apr 19 11:45:40 PDT 2009,NO_QUERY,RebeccaNavarro,@Jayreason hahaha...easy dude I was just messing u  I know who you are ;)
4,1559675322,Sun Apr 19 11:45:40 PDT 2009,NO_QUERY,ilostthegame,Another loser: I'm happy Kalkata Knight Riders lost the game  ???? &amp;#244.. http://tinyurl.com/cym85d
4,1559675351,Sun Apr 19 11:45:42 PDT 2009,NO_QUERY,keza34,@nuttychris i know i tweet you all the time as well.lol 
4,1559675366,Sun Apr 19 11:45:42 PDT 2009,NO_QUERY,ABeautifulMind1,Stopped sulking. Practicing anger management whilst watching Dispatches: The Westminster Gravy Train 
4,1559675478,Sun Apr 19 11:45:42 PDT 2009,NO_QUERY,xxbiancaa,"Mitchel Musso is now on Radio Disney;  go listen!  I'm listening ohyeah. I'm home alone, missingg some old friends."
4,1559675484,Sun Apr 19 11:45:43 PDT 2009,NO_QUERY,mayawesome,@FantasyParade YES. I. KNOW. 
4,1559675503,Sun Apr 19 11:45:42 PDT 2009,NO_QUERY,JohnnyK1979,Chillin on a Sunday Afternoon 
4,1559675533,Sun Apr 19 11:45:44 PDT 2009,NO_QUERY,LadyIchor,Babysitting is FUN with a 2 yr old 
4,1559675551,Sun Apr 19 11:45:43 PDT 2009,NO_QUERY,AlphaOmegaGeek,@mallori959 Will You Like To Read My Messages?  
4,1559675593,Sun Apr 19 11:45:43 PDT 2009,NO_QUERY,Haboushy,"@deadstockric ready to hit the sack, Its 10:45 PM here! "
4,1559675629,Sun Apr 19 11:45:45 PDT 2009,NO_QUERY,LCW1993,@SlickT614 :o sucks for you  lol
